# charactristic, type, id, mat1, mat2, tmat, weight, delta
c9c4ca9f94b948dbfbfde78ed88ecb2f,32,1,79ef0f3c,b0802c21,e4bd98ff,75,0
b30c2520e4f35c4c73ff78a287e21caf,32,1,a0351407,ae502b95,0fdbf7ff,65,0
8989c0850522c9a2091b40987d361bbf,32,1,d2471a49,adc02b71,85f1b7ff,53,0
b63610adaeef8220b5a0d7f4480f5493,32,1,c65318cb,ad602b59,ab59feff,61,0
83fb5e55bd58722d6740f87d5feec86b,32,1,f4611e8d,acf02b3d,2d96ffff,73,1
efcfe581923bc973f156352a38d02013,32,1,fd681fac,acb82b2f,d03777ff,63,0
eaf060ac440f664c0743fc31407c21a3,32,1,0e9b01d2,ab202ac9,dc06377d,55,0
ed5728bb5e8f8f8985dfa0a5c5fa5813,32,1,2cb90596,aa302a8d,a77afdff,69,0
898c7025990ab8f1395126d5ca775233,32,1,47d208fb,a9682a5b,3c0c77ff,59,0
c493833d045ae48beb8eb3dc76de7a8f,32,1,49dc093a,a9182a47,7afd7bff,69,0
8fa706f66b3db592636375144eabefbb,32,1,b52116a5,a6f029bd,0ecbfdbf,73,0
874f8d24b0532fac25149cbcb146c0bf,32,1,a4301487,a678299f,936f37ff,61,0
f0d59b99ccd2e6388d2f318ff73bef13,32,1,d84c1b08,a5982967,e99efddd,73,0
ba6d20964b025387dd6cf812ce14be1f,32,1,f4601e8d,a4f8293f,43faffff,63,0
93ab5328be775fceef982fa95d2f1853,32,1,77e30efd,a0e02839,55cdacff,73,0
d180eb98fb5f2fc38053898dc7bb2a2f,32,1,9c0f1380,9f8027e1,1bf7fbbf,67,0
ee385328631a72595007bc6e65dca85f,32,1,fb681f6c,9cb8272f,07f7efff,63,0
ee3a8b10ccba15120ca278ac45c32c8f,32,1,1d8e03b0,9b8826e3,187dff5f,57,0
914f7ee758dd50a08e019eb86b0de17b,32,1,03900073,9b7826df,98c7ef7d,65,0
9c9aa820fa2702ea62c67ac9cc534b1f,32,1,079400f3,9b5826d7,0447fdff,61,0
e99dc307d63afcd78e3e2438c045553f,32,1,3fac07f4,9a9826a7,4d36ecff,67,0
ba16a8fb52940c0ba4937e039242f26b,32,1,22b10457,9a70269d,d97533ff,59,0
f7095be3cfc45071764ceb0a2eebdad7,32,1,2cbf0596,9a002681,80ecbf7f,71,0
9e07d5baaabb35432605890b86387a93,32,1,43d0087b,9978265f,bae2cfff,61,0
f2336e6e85d88e1db013445ce10692eb,32,1,4ad9095a,9930264d,af71f77f,61,1
b0635eb3d966a19ca627646927c4ece3,32,1,77e40efd,98d82637,0a6fb7fd,65,0
8209585cd051b854f65b1774b5a309ab,32,1,67f40cff,98582617,30ce7fff,59,0
e759569ecceb7d92fe943cde2c2a0aef,32,1,af3d15e6,96102585,e21b7d7f,73,0
bc3dde28a0a30168fea12dc2169e4fe3,32,1,d0421a09,95e8257b,d6979edf,63,0
fcf7fbf79f090f58c0b95cba0d69cd3b,32,1,da481b48,95b8256f,48fb7d7f,75,0
81181b02687a6b5b6a36ebe3fe92fc1f,32,1,f3611e6d,94f0253d,b336fcdf,67,0
ed2ca0d64719d005fc2026b499ac1467,32,1,fa681f4c,94b8252f,3bb3e3bf,57,0
9ab306cba7b068c26451edca68907247,32,1,13810271,93f024fd,08c3edff,59,0
c4edbbf081e4ca54a23b53809dc97f77,32,1,0a980152,933824cf,a9e1fbfd,67,0
8e5500ff06347febf2789a1da4e62e7b,32,1,26b404d7,92582497,0dedb7ff,69,0
f9c87eda493da06736ac95a175c5cc8b,32,1,29bb0536,92202489,78a9fdff,67,0
ce9f2520399e71dbcc60eb65bf11aca3,32,1,2cbe0596,92082483,2cf77bff,67,0
f41ac085d84fe435b684d35f45c5abb3,32,1,5ecc0bd8,91982467,7d462dff,65,0
8cc87d6556a84842b6bb69dfee8d1ff7,32,1,62f00c5f,9078241f,654f6d7d,71,0
b16dff1203c8bb20823ddb1f2f90331f,32,1,93021261,8fe823fb,0bbd7ffd,65,0
aac43ae363a2dff2d0ff19f4998d3997,32,1,950412a1,8fd823f7,271ffb7f,71,0
f94f511fe70c2f2efa5243cfcb8a9ec3,32,1,88191102,8f3023cd,0c11f7fd,71,0
f60092da26e25cd53eb9f6f3b1e1c877,32,1,bb2a1764,8ea823ab,c42e77ff,69,0
dfc4395c7c3737d750e8e58a02c5eaeb,32,1,de4f1bc8,8d802361,15e7df7f,69,0
f607fa42156a4acd5256547c26bf052b,32,1,c859190a,8d30234d,c54fbaff,63,0
d72cb28ea759ade9169f0c22fd28c5ef,32,1,cf5e19ea,8d082343,cfebaf7f,69,0
8ed79f9a342d81f10ecc2a3eade835bf,32,1,12830251,8be022f9,7fe177ff,69,0
d21337a3716d02d6e08ac5398584c45f,32,1,3cad0794,8a9022a5,5674fdff,59,0
cc87af476893ae7018f80a0b6b2a4bb7,32,1,2fbe05f6,8a082283,c83efeff,63,0
b6c86f3db6e835ae5c0443498a09ce7f,32,1,57c60af9,89c82273,b861fbfd,65,0
d866c1ebfa9faf41e23edf533002dad7,32,1,69f80d3e,8838220f,20039dff,71,0
91c85122f6ecdfe942ff48d6d542b333,32,1,a2321447,8668219b,efbf7fff,67,0
d6a25472e04e2e049294c7b5dc6d8507,32,1,f9691f2c,84b0212d,cc75fdff,59,0
a9d7a18574296bb6103721a1f2a348f3,32,1,e7771cef,84402111,a9be7fbf,61,0
d9ef4f8f8e003ab40adab64b86195763,32,1,2cbc0596,82182087,b1716fff,65,1
eb9a1a7bc17d8b53c4b9eea25cdcd3c3,32,1,f27d1e4e,7c101f05,bfbe75ff,71,0
a3ba6c4e8a197816e073b2b098d9facf,32,1,0f8001f1,7bf81eff,31fcfd5f,65,0
b6d73c26f0a29d81c21b68bdc2abaf97,32,1,99171323,77401dd1,e47975ff,67,0
e0610acf0d98a52942063f5fc81f8da3,32,1,911f1222,77001dc1,d377dfff,59,0
831a72dee3156d8c10fb4734d54a336f,32,1,ab251565,76d01db5,f64b7dbf,65,0
cb38dcd307d1f9826894dfe431509eb3,32,1,b03e1606,76081d83,1fe3fbff,65,0
bca2ca6e7b503016c0af72d7772db11f,32,1,cc421989,75e81d7b,114fff7f,67,0
c6ea628c96a3bdd0e8bc991a0150f98b,32,1,c74918e8,75b01d6d,10f2ff7f,61,0
c14d2a9b8c2354156a20c58e84d6803b,32,1,e56b1cac,74a01d29,316f7d7f,53,0
97f9c44adeb90bf6b69856aeae7d26df,32,1,0b850171,73d01cf5,29aae9ff,75,0
f1bfe14e49a00b274ed5231ceb9b1d73,32,1,24aa0494,72a81cab,6ed99cff,67,0
f1b889d67a281d3f223a81937cc5d02f,32,1,57d90afa,71301c4d,d06affff,63,0
84bfe2f15635e302cec2df6270d3ce0f,32,1,6fe10dfd,70f01c3d,0ab275ff,67,0
c4f2e8ebc7ae627b3c247874d56b1e9f,32,1,c4491888,6db01b6d,57bffdff,71,1
d01636e7c98a1219f6a8cb613902c673,32,1,179a02f2,6b281acb,80fdb7ff,59,1
cbbff316a9e076cba46a098a8f1fccfb,32,1,119c0232,6b181ac7,186ce7ff,71,0
8cd29ede8cca913e18ee2466116e3793,32,1,39b40737,6a581a97,01b57fff,63,0
c1ca055e2212db5ca6de13e03a99d273,32,1,44c90898,69b01a6d,5ab7f7ff,61,0
c350105c4106faed8ef242ade7ac2ea3,32,1,73fe0e7e,68081a03,e2cdd7ff,61,0
a94fdd5b9c524cd042d6dc3b044e7b53,32,1,88041101,67d819f7,cdc313ff,65,0
96f00d73379f0752fe6d4b573177347f,32,1,9c101383,677819df,985b7edf,73,0
b894867a4442938d7e4fa635908ba20f,32,1,a8241505,66d819b7,12e7b75f,59,0
8863fd0f1de9bdec6af026ea488776cb,32,1,fc701f8f,6478191f,c5bdf7ff,69,0
e45746db328a06b2fce6ebbd2fb99eb3,32,1,f5791eae,6430190d,7dabddbf,73,0
872ee6f273a7a95cf2be571412f3a4af,32,1,29a50535,62d018b5,799e3efd,71,0
ca3115eaeef7f5262061c21dae5a8c13,32,1,27ab04f4,62a018a9,1d9f1adf,63,0
fd664e109e54249adaadbcd9648eec3b,32,1,22ae0454,628818a3,a1cdeeff,67,0
d9705bc955f30bca34d4e95ee7aaa99f,32,1,30bc0616,62181887,597bdfff,71,0
8214d37f39bb773034e1f842dd1eec93,32,1,4fc309f9,61e01879,6de0bfff,67,0
eb1d35be6f4c041a084738cce293818b,32,1,53df0a7a,61001841,27fd3b7f,59,0
dbed2653056f3c6370171a9cadc19813,32,1,74f80e9e,6038180f,03b1b7fd,63,0
c044e3a2650558b122d5d8771bdc929b,32,1,72fe0e5e,60081803,41f3b7ff,59,0
99c69ee340474c6e1fdcbcb83755aa6f,32,1,9f1413e3,5f5817d7,cfe6edbf,69,0
8fba8dd582d77af6a1d99a2226160a83,32,1,9d1613a3,5f4817d3,9822f5fd,63,0
f76830350c30d681a1e620a28d5ebec7,32,1,a12a1424,5ea817ab,4fb167ff,59,0
a4e35bc9889e265d8b4b7a99df591993,32,1,bc371787,5e401791,2ed39aff,67,0
ecc69d5c5fd2a44b9fcb40c6ac1d7913,32,1,d45f1a8a,5d001741,4f2fb7ff,67,0
a67cfe6b77a276bf932d4d99b52daccf,32,1,1e9503d3,5b5016d5,2bbff9ff,77,0
d1e1804e38aba93357f94225640e4e3f,32,1,119a0232,5b2816cb,07601fff,61,0
dc3456899a51fb79bb3ea654c350e45b,32,1,159e02b2,5b0816c3,a5777dff,67,0
a4e6eb6914b6570ebb011cd46818501f,32,1,29a20535,5ae816bb,8632b7ff,59,0
ba72738d0d48fba84373d3e686b6dff7,32,1,3ab10757,5a70169d,3e527fff,73,1
c500eee2aaa7a802ad3f977d3f26df5f,32,1,57dc0afa,59181647,409fffff,71,0
ca4f2d276b49dbf969d42241454d89eb,32,1,64ef0c9c,58801621,37dc3fff,65,0
d90e6304d04d25157d6109020cbdac67,32,1,73f80e7e,5838160f,a5077b7f,55,0
e8724e2d52d9f9cadd9f240742b571c7,32,1,840e1080,578815e3,bbddfdff,67,0
b96330d3b56328a7df1e2f71cd872a43,32,1,ae2415c5,56d815b7,4baffaff,67,1
f146f646622faab1cb9e152ebec34ac3,32,1,c64c18c8,55981567,bed36eff,67,0
e73ae570a0bf9c29759b33b4af80ea2f,32,1,c44e1888,55881563,fa2effff,69,0
f9ae7d94b941308f8de9fc86412e65c7,32,1,d75d1aea,55101545,9df7f77f,67,0
8cabce8b3afca9f93db466b56d27ff37,32,1,09830131,53e014f9,9b60d5ff,77,0
aa27ce50924fa718fbe1627f33364643,32,1,2ca60595,52c814b3,d52fa5ff,65,0
92383ef7108a1347a9290b0814d7bd83,32,1,69e30d3d,50e01439,fc33bfff,57,0
d2f21b282f201d7797317a700f203f5b,32,1,63e90c7c,50b0142d,a05d63ff,63,0
a83af4975f6a09e01f33e55c504ce8db,32,1,ba331747,4e601399,837dfbfd,65,0
c9db9984d2f3e0f465e2cc7a902caac7,32,1,b73e16e6,4e081383,5c2cbfff,65,0
8eb19cd4c4511119b589431999039cf3,32,1,ec651d8d,4cd01335,406901ff,57,0
ef50f1c749c8f80dcf586a3f5963deef,32,1,e1681c2c,4cb8132f,bdbf77bf,73,0
e01dea3a2786ecbd57161bc103170c8b,32,1,34bd0696,4a101285,4deff77f,61,0
fe8e1a460df05603c38b767c7ae74e3f,32,1,54dd0a9a,49101245,ef3777ff,69,0
d270844d1d39e36d6b85ca53062e249f,32,1,57de0afa,49081243,48e9e6fd,61,0
e7bdcab50e8e1360b965e5da11cfb867,32,1,65ec0cbc,48981227,98f02f7d,69,0
8361fab3fa8332006904c125891c7f1b,32,1,7df40fbf,48581217,edcdb7ff,57,1
baf55c48a37974e18f8d058838f98dbf,32,1,9b131363,476011d9,697d6b7f,67,0
d45bf29eef0eee0e31b7999282f29917,32,1,a52d14a4,469011a5,bd57f7ff,69,0
f04de74724a9c15edfcecc1501d6dcb3,32,1,b73f16e6,46001181,c5bebbff,67,0
dcb411d407e862281b2fd2b5ea417b4f,32,1,c74f18e8,45801161,e0d1f77d,63,0
a15bf121f09b062bb1a065ec19ba4a6b,32,1,ee661dcd,44c81133,08337ffd,61,0
9bd97c1c22c285dda7abff5974308027,32,1,ef671ded,44c01131,64f0ffff,65,0
c0b8440ad2a2887497d48808f9c58ca7,32,1,058d00b0,439010e5,6a903bff,53,0
b218673ae43f9f8cf9b08a6d7055eb37,32,1,1f9703f3,434010d1,302a77fd,69,0
e97b8714bbfff56e956a39feddbf6367,32,1,139b0272,432010c9,f80fbdff,83,0
bd57a4ff25d1ec773d5b3f510a3ebd83,32,1,2ca40595,42d810b7,6de77fff,75,0
a6f9099676339ebd03765f352b7d7a57,32,1,59d10b3b,4170105d,28da83fd,73,1
8da0df8a7c7ac21629e4bf8ed2326947,32,1,78f00f1f,4078101f,c4bfd3ff,65,0
9bdcccbcbeeaf48e97e19914c371c9ab,32,1,7af20f5f,4068101b,f833e3ff,71,0
d1494d0da9088f46e8786cd49137a55f,32,1,880f1100,3f800fe1,b47dffff,61,0
85656ee63726965f40496a7b46b67bbb,32,1,b73016e7,3e780f9f,48adf5bf,69,0
de068ec868e6fcbd2c93d9e8eb5cf3eb,32,1,bb3c1766,3e180f87,231db6df,73,0
d6e96d828000709b060b92cf83ef11b3,32,1,d95e1b2a,3d080f43,5fbfbedf,57,0
9184004aa52a976eba8fbf231d9eeadb,32,1,f1761e2f,3c480f13,e6efe77f,65,0
c73236a35810afc63a92e8c1172ac8ef,32,1,f97e1f2e,3c080f03,35fbafff,61,0
fa1243290ce1b4a69e4f48ad4867329f,32,1,4fc809f8,39b80e6f,d00d7dff,61,0
db390be5bed25382da8610f393f0f25b,32,1,48cf0918,39800e61,3def5fff,67,0
9181b0ea3902e63d8ac5d96eaadfa357,32,1,64e30c9d,38e00e39,3c96ffff,65,0
ede26edb26c66698f8e46162587e564b,32,1,9d1b13a2,37200dc9,fce7ff7f,67,0
b41b9bf71a122dcbbc1283bc28a122cb,32,1,a62014c5,36f80dbf,0dbdefff,61,0
a0faf55b881e2cfa46d456e47389b3ab,32,1,e0661c0d,34c80d33,6001beff,67,0
f3742e079098ad755c336a9296cf5d73,32,1,68ee0d1c,30880c23,309e3dff,67,0
a0ff45fb14365da9769e30a9c4c8fa27,32,1,75f30ebf,30600c19,20e03aff,67,0
ede0b6e3896601d3a441a5a07861d29b,32,1,7bfd0f7e,30100c05,0467b3ff,59,1
eac7b9a90e5f714786cc8dd5d4f6343f,32,1,8b0e1160,2f880be3,d43bf5ff,71,0
a07f02a6898fc4f8d68f4448edd96533,32,1,a72214e5,2ee80bbb,53f7f3fd,63,0
9728595cf92c15442c433a8c270d051b,32,1,a2271445,2ec00bb1,90403d7f,55,0
d2df2196bf12d300b8eb462d644902a3,32,1,bd3817a6,2e380b8f,276daf7f,59,0
a2e27f3cd913f351924cb78aa7b254bf,32,1,e3661c6d,2cc80b33,7937aeff,69,0
fcbcc207ff4751c7542609c052eb598f,32,1,fa7f1f4e,2c000b01,3d7eb7fd,65,0
8e1e390f667a217466e7cf67fb64bacf,32,1,068300d1,2be00af9,e993fdff,73,0
aa082cd6addd0e24889e9ae07840ff6b,32,1,14910293,2b700add,800f37ff,61,0
8151facaa794528fa20c7a5b810fec7b,32,1,35b006b7,2a780a9f,30e27fff,63,0
846bcf47ed888ce36453d50d4ee2a447,32,1,53d60a7b,29480a53,4697b7ff,63,1
d2ddf9ae10b2b44be44e82ef44568673,32,1,5bde0b7a,29080a43,4a6ff6ff,65,0
bc7357785cc52ea45a741ef5fe5d92db,32,1,65e00cbd,28f80a3f,42c037ff,73,1
e9d34a572a5cd31b2aeb170f28868807,32,1,8a0e1140,278809e3,e8c7fdff,61,0
a1f1e45ace98471552848fdfcc9c25db,32,1,91151223,275009d5,c41d3fff,65,0
e3a6bc1fa1ae7e8c285f0d659d00968f,32,1,df5b1bea,25200949,7f5ffb7f,65,0
c8ff6a03abe7222702cdedde644f859f,32,1,fe7a1fce,2428090b,fbe3efff,69,0
a91cdf2889deac7824b9003a84304353,32,1,159102b3,237008dd,1891f7ff,55,0
ac58d268467c5ccbab534f30a0ca0e97,32,1,30b30617,1a600699,d77fddff,61,0
ac5fbaf075f44ad3c7bcedbf3794c3cb,32,1,43c00879,19f8067f,e3e6bdff,77,1
dbc2c4d53afd955f0368e203e6b7213b,32,1,4ccf0998,19800661,00eaffff,67,0
d1b05a0582872ed06d335ae6c46ff2ef,32,1,6ae90d5c,18b0062d,4d13f6ff,65,1
a29c47f15caddd8edbf957d64ca55147,32,1,a0221405,16e805bb,065d7fff,71,0
95cb1c0b2c0e0c32213529128671316f,32,1,a52714a5,16c005b1,81b3efff,53,0
ceaf94bd404670c82100380ebcc57463,32,1,da581b4a,1538054f,51b3d7ff,55,0
f9f8cf4730e5a174dbcc46ca7611144b,32,1,df5d1bea,15100545,753d77ff,65,0
e0c9c78c9c3b835cfd8711ae3d2666c3,32,1,088a0110,13a804eb,cefddbfd,65,1
e5f49a99e5af4b2857371c776595e3a3,32,1,1d9f03b2,130004c1,2b9eb7ff,71,0
f428a9200e37826d0741c4f6660ef7a3,32,1,4ecc09d8,11980467,000c9f7d,59,0
e82624c674dd0f7ad71f5a895595849b,32,1,6ae80d5c,10b8042f,8b36fcff,65,0
ed1b79d30d49c70e7daf57500d2601fb,32,1,7ffd0ffe,10100405,81ebdbff,67,0
afcb0e53cc4e71decb8a0384e2f5e0e7,32,1,90111203,0f7003dd,6b597fff,67,0
a5bb48bbdb94ad1af9747fa3e032b7e3,32,1,50d10a1b,0970025d,08c4fbff,73,0
e4fd53a00c89478c1fc2018efa9ff103,32,1,8a0a1140,07a801eb,173bbdff,61,0
ee8fcd70b4f3fc037199b96bd84722d7,32,1,ac2c1584,069801a7,6f5df7ff,71,0
d1301d581f3eb781cd222e07ed7e6dfb,32,1,b8381706,0638018f,232eff7f,69,0
ebb29065cd673477db29b4b280f4a7b7,32,1,b9391726,0630018d,d69efdff,69,1
